Name,Category,Status,Brand,Model,Warranty Date,Purchase Price,Purchase Date,Residual Value,Depreciated Value,Flag,Geo,Kit,Location,Created,Expired,Id,Codes,Image Url,Barcodes,Check-out Started,Check-out Due,Check-out Finished,Check-out Id,Contact Name,Contact Email,Contact Company,Check-out Location Name,Custody (via name),Custody (via email),Serial number,Description,Owner,Hyperlink,BH ID,Manufacturer,Model Number,Inventory Number,Online Link,Serial,Purchase Date,Item Number,MSRP
Kwik Release Receiver,Tripod Accessories,available,Kessler,MG1001,,139.95,2020-02-05 12:00:00,,,,"36.3656442, -94.2146793",,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:22,,bd8FkZJwzWJBgR2WQWoXRf,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da6fb648-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release,,https://www.bhphotovideo.com/c/product/1088258-REG/kessler_crane_mg1001_kwik_release_receiver.html,KEMG1001,,,,,,,,
Kwik Release Receiver,Tripod Accessories,available,Kessler,MG1001,,139.95,2020-02-05 12:00:00,,,,"36.3656442, -94.2146793",,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:22,,aRqdKEc4pdj93jG6mCAyAY,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da6fb648-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release,,https://www.bhphotovideo.com/c/product/1088258-REG/kessler_crane_mg1001_kwik_release_receiver.html,KEMG1001,,,,,,,,
Kwik Release Receiver,Tripod Accessories,available,Kessler,MG1001,,139.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:23,,GjovEhpBzuRxZ5NLefLREJ,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da6fb648-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release,,https://www.bhphotovideo.com/c/product/1088258-REG/kessler_crane_mg1001_kwik_release_receiver.html,KEMG1001,,,,,,,,
Kwik Release Receiver,Tripod Accessories,available,Kessler,MG1001,,139.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:23,,MUkzRZsdpCPSGyWDPKKTxk,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da6fb648-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release,,https://www.bhphotovideo.com/c/product/1088258-REG/kessler_crane_mg1001_kwik_release_receiver.html,KEMG1001,,,,,,,,
Kwik Release Receiver,Tripod Accessories,available,Kessler,MG1001,,139.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:24,,k2vuJjfLArr93G5PNpGzAe,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da6fb648-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release,,https://www.bhphotovideo.com/c/product/1088258-REG/kessler_crane_mg1001_kwik_release_receiver.html,KEMG1001,,,,,,,,
Kwik Release Receiver,Tripod Accessories,available,Kessler,MG1001,,139.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:24,,qAXD2Ar7u3PFqF4crpS6PR,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da6fb648-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release,,https://www.bhphotovideo.com/c/product/1088258-REG/kessler_crane_mg1001_kwik_release_receiver.html,KEMG1001,,,,,,,,
Kwik Release Receiver,Tripod Accessories,available,Kessler,MG1001,,139.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:24,,WU2gRZ4WCoHRDLv5HVX6Y5,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da6fb648-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release,,https://www.bhphotovideo.com/c/product/1088258-REG/kessler_crane_mg1001_kwik_release_receiver.html,KEMG1001,,,,,,,,
Kwik Release Receiver,Tripod Accessories,available,Kessler,MG1001,,139.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:59,,iF2hV5bkg8aSk9PSdLJCTj,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da6fb648-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release,,https://www.bhphotovideo.com/c/product/1088258-REG/kessler_crane_mg1001_kwik_release_receiver.html,KEMG1001,,,,,,,,
Kwik Stand,Tripod Accessories,available,Kessler,MG1031,,79.95,2020-02-05 12:00:00,,,,,Portl Kit 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:57,,SwjsTZAPcuYWAA3fpSo57Q,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fbb511ea-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release Plate,,https://www.bhphotovideo.com/c/product/1315977-REG/kessler_crane_mg1031_kwik_stand.html,KEMG1031,,,,,,,,
Kwik Stand,Tripod Accessories,available,Kessler,MG1031,,79.95,2020-02-05 12:00:00,,,,"36.3656442, -94.2146793",Camera | MAVO LF 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:33,,FaM68Q59uWSbprfErRKVUd,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fbb511ea-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release Plate,,https://www.bhphotovideo.com/c/product/1315977-REG/kessler_crane_mg1031_kwik_stand.html,KEMG1031,,,,,,,,
Kwik Stand,Tripod Accessories,available,Kessler,MG1031,,79.95,2020-02-05 12:00:00,,,,"36.365622, -94.2146699",Camera | MAVO LF 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:49,,hWirL6H2sv2WXWJDQGMQCR,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fbb511ea-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release Plate,,https://www.bhphotovideo.com/c/product/1315977-REG/kessler_crane_mg1031_kwik_stand.html,KEMG1031,,,,,,,,
Kwik Stand,Tripod Accessories,available,Kessler,MG1031,,79.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:59,,AZoLTGvaqo2Fb5Db8w8bM8,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fbb511ea-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release Plate,,https://www.bhphotovideo.com/c/product/1315977-REG/kessler_crane_mg1031_kwik_stand.html,KEMG1031,,,,,,,,
Kwik Stand Mini,Tripod Accessories,available,Kessler,MG1032,,64.95,2020-02-05 12:00:00,,,,,Camera | Pocket 6K 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:03,,Y42Y4PDD7uTmn79GzxbuuX,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/db43bc40-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release Plate,,https://www.bhphotovideo.com/c/product/1315978-REG/kessler_crane_mg1032_kwik_stand_mini.html,KEMG1032,,,,,,,,
Kwik Stand Mini,Tripod Accessories,available,Kessler,MG1032,,64.95,2020-02-05 12:00:00,,,,,Camera | EOS R5 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:53,,KeMNNMxqqLsDQWsDzDSHXJ,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/db43bc40-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release Plate,,https://www.bhphotovideo.com/c/product/1315978-REG/kessler_crane_mg1032_kwik_stand_mini.html,KEMG1032,,,,,,,,
Kwik Stand Mini,Tripod Accessories,available,Kessler,MG1032,,64.95,2020-02-05 12:00:00,,,,"36.3656213, -94.2147243",Camera | EOS R5 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:56,,sishjWtNT4Yr2eXSK98r2f,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/db43bc40-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release Plate,,https://www.bhphotovideo.com/c/product/1315978-REG/kessler_crane_mg1032_kwik_stand_mini.html,KEMG1032,,,,,,,,
Kwik Stand Mini,Tripod Accessories,available,Kessler,MG1032,,64.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:59,,ivNuYThHEnBw3H5rfAM8Dc,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/db43bc40-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Quick Release Plate,,https://www.bhphotovideo.com/c/product/1315978-REG/kessler_crane_mg1032_kwik_stand_mini.html,KEMG1032,,,,,,,,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:57,,2eXCDTQT37woR9MCE5r2eh,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,1,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:57,,3bid9x4XdP4UAxf75vYFPh,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,2,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:57,,novt7abQyY9Zubt4rmoASL,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,3,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:58,,JFpziQmV9K2bhpFH6tNLYY,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,4,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:58,,Th82w4598ejeN9enEtEPYW,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,5,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:58,,9GKfn8vvv8xQ9j5nEVGoN7,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,6,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:58,,WVFDjcx8Y5bB3VzFA5rVnZ,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,7,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:58,,rFPXsUyfHY8WKB8jZGCey7,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,8,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:59,,fqF5ZP6mgabcbqmVJ9gmB3,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,9,
LP-E6NH,LP-E6,available,Canon,4132C002,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:59,,ytMUo69epFNKvhsSYyNzzj,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/98adc39e-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Batteries,,https://www.bhphotovideo.com/c/product/1573782-REG/canon_lp_e6nh_lithium_ion_battery.html,CALPE6NH,,,,,,,10,
LS 600x Pro,Lights,in_custody,Aputure,ALS600XPROAUS,,1990,2022-03-23 12:00:00,,,,"36.3655806, -94.2147515",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:17,,9Zo6yyPcTT3e8aze9MZ9Ce,"a8e274ba, 6ad08ddb",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fe940bd4-a782-11ed-8032-0a58a9feac02.jpg,"B4-0001, B4-0025, B4-0028, CY1-0002, CY1-0003",,,,,,,,,Apollo Studio,emediadesign@walmart.com,,600x Pro | Bi-Color LED,,https://www.bhphotovideo.com/c/product/1657956-REG/aputure_als600xproaus_ls_600x_pro_lamp.html?sts=pi&pim=Y,APLS600XPROA,,,,,,,1,
LS 600x Pro,Lights,available,Aputure,ALS600XPROAUS,,1990,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:17,,JSBH5wxntgFqgYCzDdakNQ,"d7371f83, 4fa7974d",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fe940bd4-a782-11ed-8032-0a58a9feac02.jpg,"B4-0036, B4-0024, B4-0035, CY1-0005, CY1-0004",,,,,,,,,,,,600x Pro | Bi-Color LED,,https://www.bhphotovideo.com/c/product/1657956-REG/aputure_als600xproaus_ls_600x_pro_lamp.html?sts=pi&pim=Y,APLS600XPROA,,,,,,,2,
LS 600x Pro,Lights,available,Aputure,ALS600XPROAUS,,1990,2022-03-23 12:00:00,,,,,PORTL-LIGHT,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:18,,pPdx2euyLXXdSRRLCLXgqL,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fe940bd4-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,6HX01X90500,600x Pro | Bi-Color LED,,https://www.bhphotovideo.com/c/product/1657956-REG/aputure_als600xproaus_ls_600x_pro_lamp.html?sts=pi&pim=Y,APLS600XPROA,,,,,,,3,
LS60X,Lights,available,Aputure,LS60X,,419,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:18,,hVTA8uxLCxzda8FDNDuwCb,"3275dff5, 6c333989, 6bfd681e, 6c00fe51",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/ff295c98-a782-11ed-8032-0a58a9feac02.jpg,"B2-0049, CY1-0092, CY1-0091, B2-0037",,,,,,,,,,,,60x Bi-Color LED,,https://www.bhphotovideo.com/c/product/1560654-REG/aputure_light_storm_ls_60x.html,APLS60X,,,,,,,1,
LS60X,Lights,available,Aputure,LS60X,,419,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:18,,gJXRwDr8YxyYRNtZicBpFY,"dd817b59, 6c1ffd24, 6c08d49b, 6c031d9c",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/ff295c98-a782-11ed-8032-0a58a9feac02.jpg,"B2-0061, CY1-0093, CY1-0094, B2-0038",,,,,,,,,,,6GS01K67995,60x Bi-Color LED,,https://www.bhphotovideo.com/c/product/1560654-REG/aputure_light_storm_ls_60x.html,APLS60X,,,,,,,2,
LS60X,Lights,available,Aputure,LS60X,,419,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:19,,acmugZSydTEUCLJYNSdUDC,"8161a8d7, 6bbc19d9, 6bb70d87, 6bca7ed8",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/ff295c98-a782-11ed-8032-0a58a9feac02.jpg,"B2-0062, CY1-0096, CY1-0095, B2-0050",,,,,,,,,,,,60x Bi-Color LED,,https://www.bhphotovideo.com/c/product/1560654-REG/aputure_light_storm_ls_60x.html,APLS60X,,,,,,,3,
LS60X,Lights,available,Aputure,LS60X,,419,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:19,,g9HnZjnjM3xQPStnfpasWf,"dd8c35c5, 6bd1d4f1, 6be5ce75, 69ab9276",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/ff295c98-a782-11ed-8032-0a58a9feac02.jpg,"B2-0039, CY1-0098, CY1-0099, B2-0051",,,,,,,,,,,,60x Bi-Color LED,,https://www.bhphotovideo.com/c/product/1560654-REG/aputure_light_storm_ls_60x.html,APLS60X,,,,,,,4,
Lantern 90 (3'),Bowens Mount,available,Aputure,AMOLANTERN90,,139,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:26,,2HLFjNdRo97BHnputsSxrD,aef54d2b,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/0400689c-a783-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,Large Lantern,,https://www.bhphotovideo.com/c/product/1607491-REG/amaran_amolantern90_lantern_90.html,APAMOLANTERN,,,,,,,1,
Lantern 90 (3'),Bowens Mount,available,Aputure,AMOLANTERN90,,139,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:27,,u4F2ArriSYcxDwsVsADJ4Y,74568b5b,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/0400689c-a783-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,Large Lantern,,https://www.bhphotovideo.com/c/product/1607491-REG/amaran_amolantern90_lantern_90.html,APAMOLANTERN,,,,,,,2,
Lantern Softbox (2.2'),Bowens Mount,available,Aputure,LANTERN,,89,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:11,,rc7AhPV9hL5BhRyvwLAtfK,0a5aabf1,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fb365a8c-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,6EM00C80480,Lantern Softbox (2.2'),,https://www.bhphotovideo.com/c/product/1484381-REG/aputure_lantern_360_degrees_softbox.html,APLANTERN,,,,,,,1,
Lantern Softbox (2.2'),Bowens Mount,available,Aputure,LANTERN,,89,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:12,,FsQMap8Ka7FCMKchmRotdH,5a3629eb,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fb365a8c-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,6EM00M80497,Lantern Softbox (2.2'),,https://www.bhphotovideo.com/c/product/1484381-REG/aputure_lantern_360_degrees_softbox.html,APLANTERN,,,,,,,2,
Lantern Softbox (2.2'),Bowens Mount,available,Aputure,LANTERN,,89,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:12,,V67ZwxK8r8uGWM4He5oXQ7,0abbab00,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fb365a8c-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,6EM00Q80502,Lantern Softbox (2.2'),,https://www.bhphotovideo.com/c/product/1484381-REG/aputure_lantern_360_degrees_softbox.html,APLANTERN,,,,,,,3,
Lantern Softbox (2.2'),Bowens Mount,available,Aputure,LANTERN,,89,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:12,,e4e9dG3BcxuroLxabT2JaK,b11b8291,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fb365a8c-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,6EM00W80518,Lantern Softbox (2.2'),,https://www.bhphotovideo.com/c/product/1484381-REG/aputure_lantern_360_degrees_softbox.html,APLANTERN,,,,,,,4,
Lantern Softbox (2.2'),Bowens Mount,available,Aputure,LANTERN,,89,2020-02-05 12:00:00,,,,,,Redbird | 117,2023-04-06 06:07:56,,y3PfA4Nzj78KLWSqpPxMYb,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fb365a8c-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,6EM03J79455,Lantern Softbox (2.2'),,https://www.bhphotovideo.com/c/product/1484381-REG/aputure_lantern_360_degrees_softbox.html,APLANTERN,,,,,,,5,
Light Dome 150 Softbox (5'),Bowens Mount,available,Aputure,AMOLIGHTDOME150,,269,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:27,,iHUAZwKiC3ja57pLhraf9F,4a005ffd,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/0469d4c6-a783-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,Large SoftBox,,https://www.bhphotovideo.com/c/product/1657992-REG/aputure_amolightdome150_light_dome_150_softbox.html,APAMOLIGH150,,,,,,,1,
Light Dome 150 Softbox (5'),Bowens Mount,available,Aputure,AMOLIGHTDOME150,,269,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:27,,PLVFj2u3rTtuwwoFSdFgz8,24bf652e,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/0469d4c6-a783-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,Large SoftBox,,https://www.bhphotovideo.com/c/product/1657992-REG/aputure_amolightdome150_light_dome_150_softbox.html,APAMOLIGH150,,,,,,,2,
Light Dome 150 Softbox (5'),Bowens Mount,available,Aputure,AMOLIGHTDOME150,,269,2022-03-23 12:00:00,,,,,PORTL-LIGHT,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:27,,kQg5s4h7n27W2oQasL4fTU,225fa63f,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/0469d4c6-a783-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,Large SoftBox,,https://www.bhphotovideo.com/c/product/1657992-REG/aputure_amolightdome150_light_dome_150_softbox.html,APAMOLIGH150,,,,,,,3,
"Light Dome II (34.8"")",Bowens Mount,available,Aputure,LIGHTDOME II,,219,2020-02-05 12:00:00,,,,"36.3655818, -94.2146662",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:10,,ExDu3KnM6nosKn3g2hMF6T,f168b9bd,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fa3e3500-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,"Light Dome II (34.8"")",,https://www.bhphotovideo.com/c/product/1426991-REG/aputure_lightdome_ii_light_dome_ii_34_8.html,APLIGHTDOME2,,,,,,,1,
"Light Dome II (34.8"")",Bowens Mount,available,Aputure,LIGHTDOME II,,219,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:10,,mgbH8VN59fHVwAZ6hnkzwR,4610b13f,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fa3e3500-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,"Light Dome II (34.8"")",,https://www.bhphotovideo.com/c/product/1426991-REG/aputure_lightdome_ii_light_dome_ii_34_8.html,APLIGHTDOME2,,,,,,,2,
"Light Dome II (34.8"")",Bowens Mount,available,Aputure,LIGHTDOME II,,219,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:10,,rpnv3WhZa7ifByhk9v4n7b,93716dfc,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fa3e3500-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,"Light Dome II (34.8"")",,https://www.bhphotovideo.com/c/product/1426991-REG/aputure_lightdome_ii_light_dome_ii_34_8.html,APLIGHTDOME2,,,,,,,3,
"Light Dome II (34.8"")",Bowens Mount,available,Aputure,LIGHTDOME II,,219,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:11,,K8pgwWm2CrxyqXhtHK3oK6,b00002ec,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fa3e3500-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,"Light Dome II (34.8"")",,https://www.bhphotovideo.com/c/product/1426991-REG/aputure_lightdome_ii_light_dome_ii_34_8.html,APLIGHTDOME2,,,,,,,4,
"Light Dome II (34.8"")",Bowens Mount,available,Aputure,LIGHTDOME II,,219,2020-02-05 12:00:00,,,,,PORTL-LIGHT,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:11,,FtmYep32GBPZJXVHCTJ7ji,08e81f95,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fa3e3500-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,"Light Dome II (34.8"")",,https://www.bhphotovideo.com/c/product/1426991-REG/aputure_lightdome_ii_light_dome_ii_34_8.html,APLIGHTDOME2,,,,,,,5,
